theme,cnt
TAX_WORLDBIRDS_BARETHROATED_TIGERHERON,5
TAX_WORLDLANGUAGES_TALAUDS,5
TAX_WORLDBIRDS_LOVERIDGE_SUNBIRD,5
TAX_WORLDLANGUAGES_MONGOLIAN_SIGN_LANGUAGE,5
TAX_WORLDLANGUAGES_KAULONG,5
TAX_WORLDBIRDS_JAMBU_FRUIT_DOVE,5
TAX_WORLDBIRDS_EMERALD_DIVE,5
TAX_WORLDINSECTS_DIABROTICA_SPECIOSA,5
TAX_WORLDLANGUAGES_GIRWALI,5
TAX_WORLDBIRDS_SCHRENCK_BITTERN,5
TAX_WORLDBIRDS_GREENTAILED_BRISTLEBILL,5
TAX_WORLDBIRDS_CHESTNUT_RAILS,5
TAX_WORLDLANGUAGES_VARESES,5
TAX_WORLDREPTILES_RAZORBACK_MUSK_TURTLE,5
TAX_WORLDBIRDS_AUSTRALASIAN_PIPIT,5
TAX_WORLDLANGUAGES_MAFILAU,5
TAX_WORLDBIRDS_SMOKY_HONEYEATER,5
TAX_WORLDLANGUAGES_VARSUS,5
TAX_WORLDBIRDS_GOLDEN_HOODED_TANAGER,5
TAX_RELIGION_APOSTOLICCHURCH,5
TAX_DISEASE_CORONAVIRIDAE_INFECTIONS,5
TAX_DISEASE_DRUGINDUCED_DYSKINESIA,5
WB_1711_EXTREME_WEATHER_RISK_REDUCTION,5
TAX_DISEASE_QUIE_SYNDROME,5
TAX_WORLDLANGUAGES_BETAF,5
TAX_AGRICULHARMINSECTS_LONG_TAILED_SKIPPER,5
TAX_DISEASE_KIDNEY_CORTEX_NECROSIS,5
TAX_WORLDBIRDS_COLLARED_PETRELS,5
TAX_WORLDBIRDS_SCARLETRUMPED_TROGON,5
TAX_DISEASE_HEPATIC_NEOPLASM,5
TAX_WORLDMAMMALS_WEASEL_LEMUR,5
TAX_DISEASE_FASCIOLOPSIASIS,5
TAX_WORLDBIRDS_GREAT_TINAMOUS,5
TAX_WORLDLANGUAGES_GOWASE,5
PIPELINE_INCIDENT_BLEW_UP_THE_PIPELINE,5
TAX_WORLDLANGUAGES_TARENG,5
TAX_WORLDBIRDS_EUNGELLA_HONEYEATERS,5
TAX_WORLDBIRDS_CHALKBROWED_MOCKINGBIRDS,5
TAX_DISEASE_PITUITARY_NECROSIS,5
TAX_WORLDLANGUAGES_ALGERIAN_SIGN_LANGUAGE,5
TAX_WORLDBIRDS_WHITEFLANKED_ANTWREN,5
TAX_WORLDBIRDS_GUINEA_TURACO,5
TAX_WORLDLANGUAGES_ABUJHMARIA,5
TAX_FNCACT_GOLDWORKER,5
TAX_WORLDLANGUAGES_KENATI,5
TAX_WORLDBIRDS_XANTUS_MURRELETS,5
TAX_WORLDBIRDS_RING_NECKED_DOVE,5
WB_2842_INTEGRATION_OF_NON_NATIONALS,5
TAX_WORLDBIRDS_SLENDERBILLED_CROW,5
TAX_ETHNICITY_MADISS,5
TAX_WORLDBIRDS_ORANGEBILLED_BABBLER,5
TAX_WORLDFISH_LING_CODS,5
TAX_WORLDMAMMALS_STRIPENECKED_MONGOOSES,5
ECON_WORLDCURRENCIES_MANX_POUNDS,5
TAX_WORLDLANGUAGES_VLAX_ROMANI,5
TAX_WORLDLANGUAGES_TACHOM,5
TAX_DISEASE_GAIT_APRAXIA,5
TAX_DISEASE_NEUROCIRCULATORY_ASTHENIA,5
TAX_WORLDLANGUAGES_HINUKH,5
TAX_WORLDLANGUAGES_NOUNIS,5
TAX_WORLDMAMMALS_MOUNTAIN_REEDBUCKS,5
TAX_DISEASE_SYMBIOTIC_PSYCHOSIS,5
TAX_WORLDBIRDS_OCHREBREASTED_PIPIT,5
TAX_WORLDINSECTS_REDSHOULDERED_LEAF_BEETLES,5
TAX_WORLDMAMMALS_PRETTY_FACED_WALLABIES,5
TAX_WORLDFISH_VELVET_CATFISH,5
TAX_ETHNICITY_QAZAQS,5
TAX_WORLDLANGUAGES_EKELES,5
TAX_WORLDBIRDS_REDBELLIED_PARROTS,5
TAX_WORLDBIRDS_POLYNESIAN_GROUND_DOVE,5
TAX_WORLDBIRDS_NILGIRI_WOODPIGEON,5
TAX_WORLDLANGUAGES_BLACK_LISU,5
TAX_WORLDBIRDS_BLUE_WHISTLINGTHRUSH,5
TAX_TERROR_GROUP_SANMILITA_JANAGOSHTHIYA,5
TAX_WORLDLANGUAGES_GUNAVIDJI,5
TAX_WORLDBIRDS_FORTYSPOTTED_PARDALOTES,5
TAX_WORLDBIRDS_SOMBRE_GREENBUL,5
TAX_WORLDBIRDS_MANYBANDED_ARACARI,5
TAX_WORLDBIRDS_ATITLAN_GREBE,5
TAX_WORLDBIRDS_BERYLSPANGLED_TANAGER,5
TAX_WORLDLANGUAGES_TORRES_ISLANDS,5
TAX_TERROR_GROUP_SCOTTISH_REPUBLICAN_ARMY,5
TAX_ETHNICITY_NIUENS,5
TAX_WORLDBIRDS_KARAMOJA_APALIS,5
TAX_TERROR_GROUP_REVOLUTIONARY_ARMED_FORCES_OF_COLOMBIAS,5
TAX_WORLDLANGUAGES_HARARRI,5
TAX_WORLDBIRDS_ORANGEBACKED_WOODPECKER,5
TAX_WORLDBIRDS_BARWINGED_WRENBABBLER,5
TAX_WORLDBIRDS_CHILEAN_WOODSTAR,5
TAX_WORLDLANGUAGES_KOWAKI,5
TAX_WORLDBIRDS_GOLDENBROWED_WARBLER,5
TAX_WORLDLANGUAGES_PEPELS,5
TAX_WORLDBIRDS_RUEPPELL_WEAVERS,5
TAX_WORLDLANGUAGES_YOLMU,5
TAX_ETHNICITY_SARAKHOLE,5
TAX_ETHNICITY_BONANS,5
TAX_WORLDBIRDS_GOLDENWINGED_SUNBIRDS,5
TAX_DISEASE_CUTANEOUS_FISTULA,5
TAX_WORLDLANGUAGES_ANDONES,5
TAX_DISEASE_SPINAL_ENTHESOPATHY,5
TAX_WORLDMAMMALS_GOLDEN_PALM_CIVETS,5
TAX_WORLDMAMMALS_JERDON_PALM_CIVET,5
TAX_WORLDBIRDS_AFRICAN_FISHEAGLE,5
TAX_DISEASE_DUANE_RETRACTION_SYNDROME,5
TAX_WORLDLANGUAGES_KENATIS,5
TAX_AGRICULHARMINSECTS_COTTON_HARLEQUIN_BUGS,5
TAX_WORLDBIRDS_GREAT_SLATY_WOODPECKERS,5
TAX_WORLDBIRDS_ASHY_THRUSH,5
TAX_WORLDLANGUAGES_WARRAWARRA,5
TAX_WORLDLANGUAGES_AYIZO,5
TAX_WORLDBIRDS_YELLOWBREASTED_GREENFINCH,5
TAX_WORLDREPTILES_TEXAS_SPOTTED_WHIPTAIL,5
TAX_WORLDLANGUAGES_BIDABIDA,5
TAX_WORLDBIRDS_RUFOUSTHROATED_SOLITAIRE,5
TAX_DISEASE_HEART_SEPTAL_DEFECTS,5
TAX_ETHNICITY_LUGBARAS,5
TAX_DISEASE_TRICHURIS_TRICHIURA_INFECTION,5
TAX_TERROR_GROUP_UNOFFICIAL_ANARCHIST_FEDERATION,5
TAX_WORLDBIRDS_MOUNTAIN_WHITE_EYE,5
TAX_WORLDREPTILES_BLACKTAIL_RATTLESNAKES,5
TAX_TERROR_GROUP_JAISH_ALMUHAJIREEN_WAL_ANSAR,5
TAX_TERROR_GROUP_NORDIC_NATIONAL_PARTY,5
TAX_DISEASE_METATARSUS_VARUS,5
TAX_WORLDBIRDS_KEEL_BILLED_TOUCANS,5
TAX_WORLDBIRDS_ORANGE_GROUND_THRUSH,5
TAX_WORLDBIRDS_GOLDEN_SHOULDERED_PARROTS,5
TAX_WORLDMAMMALS_GREATER_LONGNOSED_ARMADILLO,5
TAX_WORLDLANGUAGES_IGBIRRAS,5
TAX_DISEASE_MYOCLONIC_SEIZURE_DISORDER,5
TAX_WORLDBIRDS_WHITEVENTED_MYNA,5
TAX_WORLDINSECTS_YELLOW_WINGED_LOCUST,5
TAX_POLITICAL_PARTY_MOUNTAIN_UNION_PARTY,5
TAX_WORLDLANGUAGES_YURUTI,5
TAX_WORLDLANGUAGES_GOONANS,5
TAX_WORLDBIRDS_BLACKCAPPED_FLYCATCHER,5
TAX_DISEASE_GRANULOMATOUS_HEPATITIS,5
TAX_DISEASE_SPINAL_MENINGIOMA,5
TAX_WORLDLANGUAGES_WIYAW,5
TAX_ETHNICITY_HUPAS,5
TAX_WORLDBIRDS_BRANCOLORED_FLYCATCHER,5
TAX_WORLDBIRDS_RED_CRESTED_CARDINAL,5
TAX_WORLDBIRDS_REDTAILED_MINLA,5
TAX_DISEASE_ENCEPHALITOZOONOSIS,5
TAX_WORLDARACHNIDS_BRONZE_JUMPER,5
TAX_WORLDBIRDS_CROWNED_SANDGROUSES,5
TAX_WORLDMAMMALS_RED_SEROWS,5
TAX_WORLDBIRDS_BLACKFACED_GROSBEAK,5
TAX_WORLDLANGUAGES_GITONGAS,5
TAX_WORLDLANGUAGES_TANGALES,5
TAX_WORLDBIRDS_WHITECHEEKED_TURACOS,5
TAX_DISEASE_LICHENOID_ERUPTIONS,5
TAX_WORLDFISH_BOCACCIOS,5
TAX_DISEASE_HEREDODEGENERATIVE_DISORDERS,5
TAX_WORLDBIRDS_RED_LEGGED_HONEYCREEPER,5
TAX_WORLDBIRDS_BROWN_BABBLER,5
TAX_WORLDBIRDS_MACGREGOR_BOWERBIRD,5
TAX_WORLDLANGUAGES_KPATILI,5
TAX_DISEASE_GIT_DISEASE,5
TAX_WORLDBIRDS_HISPANIOLAN_WOODPECKER,5
TAX_WORLDBIRDS_ORANGEBREASTED_GREENPIGEON,5
TAX_WORLDBIRDS_WESTERN_CAPERCAILLIES,5
TAX_WORLDBIRDS_BLUE_NUTHATCH,5
TAX_WORLDLANGUAGES_NUSALAUT,5
TAX_DISEASE_DUBOWITZ_SYNDROME,5
TAX_WORLDLANGUAGES_TEUSO,5
TAX_WORLDLANGUAGES_DRUBEA,5
TAX_DISEASE_BUTYRYLCHOLINESTERASE_DEFICIENCY,5
TAX_DISEASE_PICORNAVIRIDAE_INFECTIONS,5
TAX_WORLDFISH_LAKE_TROUTS,5
TAX_WORLDLANGUAGES_SAPUTAN,5
TAX_WORLDBIRDS_BERNIER_TEAL,5
TAX_WORLDLANGUAGES_BIRELLE,5
TAX_WORLDBIRDS_BLUE_EARED_KINGFISHER,5
TAX_WORLDBIRDS_GOLDENBELLIED_WARBLER,5
TAX_WORLDBIRDS_LEAST_HONEYGUIDE,5
TAX_WORLDBIRDS_CHANGEABLE_HAWKEAGLES,5
TAX_WORLDLANGUAGES_BAMANAS,5
TAX_WORLDLANGUAGES_BATEKS,5
TAX_WORLDBIRDS_VARIED_TRILLER,5
TAX_WORLDLANGUAGES_ISAANS,5
TAX_WORLDBIRDS_YELLOWBREASTED_WARBLER,5
TAX_WORLDLANGUAGES_TALIABO,5
TAX_WORLDLANGUAGES_BAWULE,5
TAX_WORLDBIRDS_EURASIAN_WRYNECKS,5
TAX_WORLDMAMMALS_SOUTHERN_BOG_LEMMINGS,5
TAX_WORLDREPTILES_OSAGE_COPPERHEADS,5
TAX_WORLDLANGUAGES_WAROWARO,5
TAX_WORLDBIRDS_ASHYTHROATED_WARBLER,5
TAX_DISEASE_HEMOGLOBIN_M_DISEASE,5
TAX_TERROR_GROUP_JALJALAT,5
TAX_TERROR_GROUP_WASHINGTON_STATE_MILITIA,5
TAX_DISEASE_TISSUE_WORM,5
TAX_TERROR_GROUP_NEW_JIHAD_GROUP,5
TAX_TERROR_GROUP_INDONESIAN_ISLAMIC_PROPAGATION_COUNCIL,5
TAX_WORLDMAMMALS_MEHELY_HORSESHOE_BAT,5
TAX_WORLDMAMMALS_LONGWINGED_TOMB_BAT,5
TAX_WORLDBIRDS_CLAY_COLORED_SPARROW,5
TAX_WORLDBIRDS_YELLOWTUFTED_WOODPECKER,5
TAX_WORLDBIRDS_CHARMING_HUMMINGBIRDS,5
TAX_WORLDMAMMALS_SMALLTOOTHED_PALM_CIVETS,5
TAX_WORLDBIRDS_CRIMSONBACKED_TANAGER,5
TAX_WORLDLANGUAGES_KITHARAKA,5
TAX_DISEASE_HERPETIC_MENINGOENCEPHALITIS,5
TAX_DISEASE_NODULAR_LYMPHOMA,5
TAX_WORLDLANGUAGES_HUMENE,5
TAX_WORLDLANGUAGES_DIMLI,5
TAX_WORLDBIRDS_BLYTH_HORNBILLS,5
TAX_DISEASE_MACULAR_CORNEAL_DYSTROPHY,5
TAX_WORLDBIRDS_NARCISSUS_FLYCATCHERS,5
TAX_WORLDBIRDS_BLACKISH_OYSTERCATCHER,5
TAX_WORLDBIRDS_ALTAMIRA_YELLOWTHROAT,5
TAX_WORLDMAMMALS_ANDERSON_GERBIL,5
TAX_WORLDLANGUAGES_KOFEI,5
TAX_POLITICAL_PARTY_HERRITARREN_ZERRENDA,5
TAX_WORLDBIRDS_WHITERUFFED_MANAKIN,5
TAX_WORLDLANGUAGES_PINTUPILURITJA,5
TAX_TERROR_GROUP_HOLY_JIHAD_BRIGADES,5
TAX_FNCACT_LAWMENS,5
TAX_WORLDBIRDS_BERTHELOT_PIPIT,5
TAX_WORLDLANGUAGES_DOROBOS,5
TAX_TERROR_GROUP_NEO_NAZIS_RUSSIA,5
TAX_WORLDMAMMALS_BLACK_SHANKED_DOUC_LANGUR,5
TAX_DISEASE_INTRACRANIAL_EMBOLISM,5
TAX_WORLDBIRDS_CHESTNUTBREASTED_MUNIA,5
TAX_WORLDLANGUAGES_MACUNIS,5
TAX_WORLDBIRDS_GREYCHINNED_MINIVET,5
TAX_WORLDBIRDS_PLAINCAPPED_STARTHROATS,5
TAX_WORLDLANGUAGES_TCHIKAI,5
TAX_WORLDMAMMALS_NEW_ZEALAND_SEALIONS,5
TAX_AGRICULHARMINSECTS_CLOVER_ROOT_CURCULIOS,5
TAX_WORLDLANGUAGES_MEWARIS,5
TAX_WORLDMAMMALS_YELLOWFACED_POCKET_GOPHERS,5
TAX_WORLDMAMMALS_GRAYCHEEKED_MANGABEYS,5
TAX_WORLDBIRDS_INDIAN_NIGHTJARS,5
TAX_DISEASE_LICHEN_SCLEROSUS_ET_ATROPHICUS,5
TAX_WORLDBIRDS_ORANGE_WEAVER,5
TAX_WORLDBIRDS_UPCHER_WARBLERS,5
TAX_WORLDBIRDS_PHARAOH_EAGLEOWLS,5
TAX_WORLDMAMMALS_HARRIS_ANTELOPE_SQUIRRELS,5
TAX_WORLDBIRDS_DUSKY_EAGLEOWL,5
TAX_TERROR_GROUP_LEBANESE_ARAB_ARMY,5
TAX_WORLDLANGUAGES_PUGULIS,5
TAX_WORLDBIRDS_CAPPED_HERONS,5
TAX_WORLDFISH_SPAGHETTI_EEL,5
TAX_WORLDMAMMALS_WOLF_MONA_MONKEY,5
TAX_DISEASE_PHILADELPHIA_CHROMOSOME,5
TAX_WORLDLANGUAGES_DOBASE,5
TAX_WORLDLANGUAGES_ALANTS,5
TAX_WORLDBIRDS_GOLDIE_BIRDOFPARADISE,5
TAX_DISEASE_DERRENGADERA,5
TAX_TERROR_GROUP_UNITED_ISLAMIC_REVOLUTIONARY_ARMY,5
TAX_WORLDLANGUAGES_SUARUS,5
TAX_WORLDLANGUAGES_AKPOSO,5
TAX_WORLDLANGUAGES_BANHUM,5
TAX_WORLDBIRDS_FORMOSAN_MAGPIE,5
TAX_TERROR_GROUP_AL_ITIHAAD_AL_ISLAMIYA,5
TAX_WORLDLANGUAGES_BURUSHAKI,5
TAX_WORLDBIRDS_SOCORRO_WREN,5
TAX_WORLDMAMMALS_CHOCO_BROADNOSED_BAT,5
TAX_WORLDLANGUAGES_NDAMM,5
TAX_POLITICAL_PARTY_LIBERAL_FORUM_PARTY,5
TAX_WORLDMAMMALS_ANSELL_MOLERATS,5
TAX_AIDGROUPS_TANZANIA_RED_CROSS_NATIONAL_SOCIETY,5
TAX_DISEASE_RADIAL_STYLOID_TENOSYNOVITIS,5
TAX_WORLDLANGUAGES_YAKHAS,5
TAX_WORLDLANGUAGES_MANAMS,5
TAX_RELIGION_GREEK_ORTHODOXS,5
TAX_WORLDBIRDS_CREAMCOLORED_WOODPECKER,5
TAX_WORLDMAMMALS_PYGMY_BEAKED_WHALES,5
TAX_WORLDBIRDS_YELLOWRUMPED_TINKERBIRD,5
TAX_WORLDBIRDS_SLENDER_BILLED_GULL,5
TAX_WORLDMAMMALS_TONKIN_SNUB_NOSED_MONKEY,5
TAX_AGRICULHARMINSECTS_SOYBEAN_LEAFMINER,5
TAX_DISEASE_CROUP_SYNDROME,5
TAX_DISEASE_AORTIC_ARCH_SYNDROME,5
TAX_WORLDBIRDS_PACIFIC_HERONS,5
TAX_WORLDBIRDS_SUBANTARCTIC_SNIPE,5
TAX_DISEASE_PORTAL_CIRRHOSIS,5
TAX_WORLDBIRDS_SCALEBACKED_ANTBIRD,5
TAX_WORLDLANGUAGES_KOLOLOS,5
TAX_WORLDBIRDS_AZURE_WINGED_MAGPIES,5
TAX_ETHNICITY_GRUSIS,5
TAX_WORLDBIRDS_TAWNYTHROATED_LEAFTOSSER,5
TAX_WORLDREPTILES_TEXAS_BROWN_SNAKES,5
TAX_WORLDLANGUAGES_LHOPAS,5
TAX_TERROR_GROUP_AL_IRSYAD_AL_ISLAMIYYAH,5
TAX_WORLDBIRDS_SPOT_BELLIED_EAGLE_OWL,5
TAX_WORLDBIRDS_TAMAULIPAS_CROWS,5
TAX_WORLDBIRDS_COMMON_GRENADIER,5
TAX_WORLDLANGUAGES_TABUYAN,5
TAX_DISEASE_FAMILIAL_TRANSTHYRETIN_AMYLOIDOSIS,5
TAX_DISEASE_PARATYPHOID_FEVER_C,5
TAX_WORLDBIRDS_FIJI_GOSHAWK,5
TAX_AIDGROUPS_CHRISTIAN_ACTION_FOR_RELIEF,5
TAX_WORLDLANGUAGES_FLY_TAAL,5
TAX_TERROR_GROUP_SOUTH_AFRICAN_NATIONAL_FRONT,5
TAX_WORLDBIRDS_CHESTNUT_MANDIBLED_TOUCAN,5
TAX_WORLDLANGUAGES_AMBULAS,5
TAX_WORLDBIRDS_ROBUST_WHITEEYE,5
TAX_WORLDLANGUAGES_ISHILE,5
TAX_WORLDLANGUAGES_RAGETTA,5
TAX_WORLDLANGUAGES_KRAKYES,5
TAX_WORLDBIRDS_SCRUB_BLACKBIRD,5
TAX_TERROR_GROUP_RAHANWEIN_RESISTANCE_ARMY,5
TAX_WORLDLANGUAGES_TANJONGS,5
TAX_WORLDBIRDS_LITTLE_CRAKES,5
TAX_DISEASE_MALE_GERM_CELL_TUMOR,5
TAX_WORLDLANGUAGES_JIRELS,5
TAX_WORLDBIRDS_TUFTED_TITTYRANT,5
TAX_WORLDLANGUAGES_USPANTECO,5
TAX_DISEASE_ARGININOSUCCINIC_ACIDEMIA,5
TAX_TERROR_GROUP_SAMMILITO_SANGSKRITIK_JOT,5
TAX_WORLDBIRDS_BLACK_COLLARED_HAWK,5
TAX_DISEASE_MEDIASTINAL_EMPHYSEMA,5
TAX_WORLDLANGUAGES_RONGPAS,5
TAX_WORLDBIRDS_WHISKERED_YUHINA,5
TAX_WORLDBIRDS_BROWN_WINGED_KINGFISHER,5
TAX_WORLDLANGUAGES_ELLICES,5
TAX_WORLDBIRDS_CAPE_SHOVELER,5
TAX_ETHNICITY_BENGALIHINDU,5
TAX_WORLDLANGUAGES_TODELA,5
TAX_WORLDBIRDS_PALLAS_BUNTING,5
TAX_TERROR_GROUP_ARAB_SOCIALIST_BAATH_PARTIES,5
TAX_WORLDBIRDS_BLUEHEADED_RACQUETTAIL,5
TAX_WORLDBIRDS_SAMAR_HORNBILL,5
TAX_DISEASE_ALLGROVE_SYNDROME,5
TAX_DISEASE_BRONCHIAL_ADENOMA,5
TAX_WORLDLANGUAGES_COCAMA_COCAMILLA,5
TAX_DISEASE_GLOMUS_TUMOUR,5
TAX_WORLDLANGUAGES_BOUDOUMAS,5
TAX_WORLDFISH_PLOWNOSE_CHIMAERAS,5
TAX_WORLDLANGUAGES_KOCCH,5
TAX_WORLDREPTILES_WESTERN_WHIPTAILS,5
TAX_DISEASE_MYCOBACTERIUM_AVIUM_INFECTION,5
TAX_WORLDBIRDS_BLUEBLACK_GRASSQUITS,5
TAX_WORLDBIRDS_MURPHY_PETREL,5
TAX_WORLDBIRDS_REDBILLED_SCYTHEBILL,5
TAX_TERROR_GROUP_ARMED_FORCES_OF_THE_CHECHENS,5
TAX_TERROR_GROUP_BUNDA_DIA_KONGO,5
TAX_WORLDBIRDS_GRASSHOPPER_BUZZARD,5
TAX_WORLDMAMMALS_JAVANESE_FLYING_SQUIRREL,5
TAX_WORLDBIRDS_BLUEBLACK_GROSBEAKS,5
TAX_WORLDMAMMALS_TANTALUS_MONKEYS,5
TAX_DISEASE_JAWWINKING_SYNDROME,5
TAX_TERROR_GROUP_BRETON_REVOLUTIONARY_ARMY,5
TAX_WORLDBIRDS_ORANGE_BREASTED_SUNBIRD,5
TAX_WORLDREPTILES_SINALOAN_MILK_SNAKES,5
TAX_WORLDBIRDS_AMSTERDAM_ISLAND_ALBATROSS,5
TAX_WORLDLANGUAGES_HARIANIS,5
TAX_TERROR_GROUP_IZZ_ADDIN_ALQASSAM_BRIGADES,5
TAX_WORLDBIRDS_BLUE_GROUND_DOVE,5
TAX_WORLDMAMMALS_GREATER_MASCARENE_FLYING_FOX,5
TAX_WORLDBIRDS_YUCATAN_WOODPECKER,5
TAX_WORLDBIRDS_YELLOWTHROATED_HONEYEATER,5
TAX_DISEASE_PEHO_SYNDROME,5
TAX_TERROR_GROUP_UNITED_ISLAMIC_LIBERATION_ARMY,5
TAX_WORLDBIRDS_BLACKCAPPED_SISKIN,5
TAX_WORLDMAMMALS_SAGEBRUSH_VOLES,5
TAX_WORLDLANGUAGES_QAZAQS,5
TAX_WORLDMAMMALS_KLOSS_GIBBON,5
TAX_WORLDLANGUAGES_POHUAI,5
TAX_AGRICULHARMINSECTS_REDSHOULDERED_LEAF_BEETLES,5
TAX_WORLDBIRDS_BLACKTAILED_CRAKE,5
TAX_WORLDBIRDS_SPOTTED_HARRIERS,5
TAX_WORLDBIRDS_SCREAMING_COWBIRDS,5
TAX_WORLDBIRDS_SCRUB_EUPHONIA,5
TAX_WORLDBIRDS_YELLOW_NOSED_ALBATROSS,5
TAX_TERROR_GROUP_NEW_BLACK_PANTHER_PARTIES,5
TAX_WORLDLANGUAGES_TOURAGES,5
TAX_WORLDBIRDS_WHITECHINNED_THRUSH,5
TAX_WORLDBIRDS_AMETHYST_SUNBIRD,5
TAX_TERROR_GROUP_ISLAMIC_FREEDOM_FIGHTERS_GROUPS,5
TAX_WORLDBIRDS_FULVOUSBREASTED_FLATBILL,5
TAX_DISEASE_LENTIGINOSIS,5
TAX_WORLDBIRDS_JUNGLE_PRINIA,5
TAX_WORLDBIRDS_JET_ANTBIRD,5
TAX_DISEASE_OPTIC_NERVE_SHEATH_MENINGIOMA,5
TAX_WORLDLANGUAGES_MOURLES,5
TAX_WORLDBIRDS_NIGHTINGALE_REED_WARBLER,5
TAX_WORLDLANGUAGES_XEREUS,5
TAX_WORLDBIRDS_GIANT_ANTSHRIKE,5
TAX_TERROR_GROUP_UNITED_FRONT_FOR_NIGERIA_LIBERATION,5
TAX_WORLDBIRDS_BLACKTHROATED_SUNBIRD,5
TAX_WORLDLANGUAGES_TONG_PAK,5
WB_2785_TAX_INCENTIVE_TARGETING,5
TAX_WORLDBIRDS_FULVOUSBREASTED_WOODPECKER,5
TAX_WORLDLANGUAGES_ANAANGS,5
TAX_WORLDBIRDS_STRIPECHEEKED_WOODPECKER,5
TAX_ETHNICITY_KHOIKHOIS,5
TAX_TERROR_GROUP_AZERBAIJANI_JAMAAT,5
TAX_WORLDMAMMALS_COPPERY_BRUSHTAIL,5
TAX_WORLDBIRDS_SLATYHEADED_PARAKEET,5
TAX_WORLDBIRDS_PANAMA_FLYCATCHERS,5
TAX_WORLDLANGUAGES_BAGERO,5
TAX_AGRICULHARMINSECTS_YELLOW_WINGED_LOCUST,5
TAX_DISEASE_PARANASAL_SINUS_DISEASES,5
TAX_WORLDLANGUAGES_MACUSIS,5
TAX_DISEASE_ATRIAL_STANDSTILL,5
TAX_WORLDBIRDS_REDCROWNED_BARBET,5
TAX_WORLDMAMMALS_MINDANAO_FLYING_SQUIRREL,5
TAX_TERROR_GROUP_IRAQI_LIBERATION_ARMY,5
TAX_WORLDBIRDS_HEARTSPOTTED_WOODPECKERS,5
TAX_WORLDLANGUAGES_HAURAS,5
TAX_WORLDBIRDS_WHITEVENTED_MYNAS,5
TAX_WORLDBIRDS_GREENBREASTED_MOUNTAINGEM,5
TAX_WORLDLANGUAGES_JINJAS,5
TAX_WORLDBIRDS_PUNA_FLAMINGOS,5
TAX_WORLDBIRDS_WHITESPECKLED_LAUGHINGTHRUSH,5
TAX_AGRICULHARMINSECTS_CLUSTER_CATERPILLAR,5
TAX_WORLDBIRDS_SEYCHELLES_MAGPIE_ROBINS,5
TAX_WORLDLANGUAGES_BARUBAS,5
TAX_WORLDMAMMALS_DAVID_MYOTIS,5
TAX_WORLDBIRDS_BLACKNECKED_WEAVER,5
TAX_WORLDMAMMALS_MALAYAN_HORSESHOE_BATS,5
TAX_RELIGION_CONFUCIANISMS,5
TAX_WORLDBIRDS_GREATER_ANTILLEAN_BULLFINCH,5
TAX_DISEASE_PHACOLYTIC_GLAUCOMA,5
TAX_WORLDBIRDS_REDTHROATED_LORIKEET,5
TAX_TERROR_GROUP_PEOPLE_LIBERATION_ARMY_UNITED_STATES,5
TAX_WORLDBIRDS_SHARP_TAILED_SANDPIPERS,5
TAX_WORLDLANGUAGES_KUTAIS,5
TAX_DISEASE_WHITEPOX,5
TAX_WORLDMAMMALS_PROSERPINE_ROCKWALLABY,5
TAX_DISEASE_STAPHYLOCOCCAL_MENINGITIS,5
TAX_WORLDLANGUAGES_KAMARIANS,5
TAX_WORLDBIRDS_RUFOUSTAILED_FLYCATCHER,5
TAX_WORLDBIRDS_LONGTAILED_BROADBILLS,5
TAX_WORLDBIRDS_SANTA_MARTA_SABREWING,5
TAX_WORLDBIRDS_SOFTPLUMAGED_PETRELS,5
TAX_DISEASE_CHRONIC_APICAL_PERIODONTITIS,5
TAX_WORLDBIRDS_GIANT_COWBIRDS,5
TAX_WORLDBIRDS_WHITETAILED_RUBYTHROAT,5
TAX_DISEASE_ANGULAR_CHEILOSIS,5
TAX_TERROR_GROUP_FATIHEEN_ARMY,5
TAX_TERROR_GROUP_PEOPLE_REVOLUTIONARY_PARTY_OF_KANGLEIPAKPROGRESSIVE,5
TAX_WORLDLANGUAGES_KYERUNG,5
TAX_WORLDMAMMALS_CAPE_DUNE_MOLERATS,5
TAX_DISEASE_BAGASSOSIS,5
TAX_WORLDMAMMALS_CANEFIELD_RATS,5
TAX_WORLDBIRDS_BROWN_SNAKE_EAGLES,5
TAX_WORLDLANGUAGES_DUGURAWA,5
TAX_WORLDBIRDS_NORTHERN_SCREAMER,5
TAX_WORLDLANGUAGES_THAVUNG,5
TAX_WORLDBIRDS_BERTRAND_WEAVER,5
TAX_WORLDLANGUAGES_BEIGO,5
TAX_WORLDBIRDS_MANED_DUCKS,5
TAX_WORLDLANGUAGES_ALADIAN,5
TAX_WORLDBIRDS_CRESTED_SHRIKE_TIT,5
TAX_WORLDBIRDS_SOUTHERN_BLACK_FLYCATCHER,5
TAX_WORLDLANGUAGES_GUJERS,5
TAX_WORLDMAMMALS_SIDE_STRIPED_JACKAL,5
TAX_WORLDBIRDS_WATTLED_HONEYEATER,5
TAX_WORLDLANGUAGES_KONDADORAS,5
TAX_DISEASE_BLEPHAROCHALASIS,5
TAX_DISEASE_GENERALIZED_TUBERCULOSIS,5
TAX_WORLDBIRDS_DIAMOND_DIVES,5
TAX_DISEASE_BARE_LYMPHOCYTE_SYNDROME,5
